city,district,underground,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,house_material_type,finish_type,object_type,year_of_construction,price
Москва,Раменки,Поклонная,99,,,3,2,16,unknown,unknown,flat,,157000000
Москва,Раменки,Поклонная,125,,,3,6,16,unknown,unknown,flat,,185000000
Москва,Раменки,Поклонная,125,,,3,6,16,unknown,unknown,flat,,185000000
Москва,Реновация Донской !!!3-комн. квартира,unknown,59,,,3,1,5,unknown,unknown,flat,,26000000
Москва,Рязанский,Плющево,32.6,,,1,4,5,unknown,unknown,flat,,12400000
Москва,Рязанский,Текстильщики,38,,,1,14,16,unknown,unknown,flat,,13500000
Москва,Савеловский,Петровский Парк,36,,,1,2,9,unknown,unknown,flat,,14600000
Москва,Савеловский,Петровский Парк,36,,,1,2,9,unknown,unknown,flat,,14600000
Москва,Савеловский,Петровский Парк,37,,,1,10,12,unknown,unknown,flat,,21100000
Москва,Савёлки,Зеленоград — Крюково,34.8,,,1,4,14,unknown,unknown,flat,,9950000
Москва,Свиблово,Свиблово,34.6,,,0,13,16,unknown,unknown,flat,,13000000
Москва,Свиблово,Свиблово,34.6,,,0,13,16,unknown,unknown,flat,,13000000
Москва,Свиблово,Ботанический сад,19.6,,,0,7,53,unknown,unknown,flat,,14300000
Москва,Свиблово,Свиблово,34,,,0,39,52,unknown,unknown,flat,,18950000
Москва,Свиблово,Ботанический сад,30.1,,,0,40,53,unknown,unknown,flat,,19550215
Москва,Свиблово,Ботанический сад,55,,,2,9,9,unknown,unknown,flat,,27900000
Москва,Северное Измайлово,Щёлковская,31.9,,,1,4,9,unknown,unknown,flat,,12700000
Москва,Сокол,Панфиловская,39,,,2,3,9,unknown,unknown,flat,,20950000
Москва,Сокол,Стрешнево,60,,,2,11,12,unknown,unknown,flat,,30800000
Москва,Соколиная гора,Измайлово,57.7,,,2,3,5,unknown,unknown,flat,,20900000
Москва,Сокольники,Рижская,33.54,,,0,26,49,unknown,unknown,flat,,18960128
Москва,Сокольники,Сокольники,28.1,,,0,15,24,unknown,unknown,flat,,19602560
Москва,Сокольники,Сокольники,49.8,,,2,2,24,unknown,unknown,flat,,26986620
Москва,Солнцево,Солнцево,21.4,,,0,6,24,unknown,unknown,flat,,10600000
Москва,Солнцево,Говорово,50.8,,,3,1,9,unknown,unknown,flat,,13500000
Москва,Строгино,Строгино,44,,,2,8,12,unknown,unknown,flat,,16600000
Москва,Таганский,Таганская,76.3,,,3,2,7,unknown,unknown,flat,,36500000
Москва,Таганский,Чкаловская,55.8,,,2,2,9,unknown,unknown,flat,,79800000
Москва,Таганский,Чкаловская,68.41,,,1,3,19,unknown,unknown,flat,,114347109
Москва,Тверской,Маяковская,54.8,,,2,5,9,unknown,unknown,flat,,36500000
Москва,Тверской,Цветной бульвар,68.6,,,2,4,5,unknown,unknown,flat,,37950000
Москва,Тверской,Маяковская,62,,,2,4,8,unknown,unknown,flat,,46000000
Москва,Тверской,Пушкинская,57,,,2,8,13,unknown,unknown,flat,,49500000
Москва,Тверской,Новослободская,90,,,3,9,13,unknown,unknown,flat,,62000000
Москва,Тверской,Белорусская,125,,,2,2,7,unknown,unknown,flat,,69900000
Москва,Тверской,Менделеевская,63.2,,,1,3,19,unknown,unknown,flat,,85831920
Москва,Тверской,Менделеевская,62.8,,,1,2,19,unknown,unknown,flat,,87034520
Москва,Тверской,Менделеевская,62.8,,,1,2,19,unknown,unknown,flat,,87034520
Москва,Тверской,Менделеевская,112.3,,,3,3,19,unknown,unknown,flat,,133648230
Москва,Тверской,Площадь Революции,111.8,,,1,3,5,unknown,unknown,flat,,368940000
Москва,Тверской,Площадь Революции,147.8,,,2,2,4,unknown,unknown,flat,,399060000
Москва,Тверской,Достоевская,171,,,3,7,7,unknown,unknown,flat,,400000000
Москва,Текстильщики,Текстильщики,29.5,,,0,2,40,unknown,unknown,flat,,14754868
Москва,Теплый Стан,Тёплый Стан,33,,,1,6,9,unknown,unknown,flat,,12500000
Москва,Теплый Стан,Тёплый Стан,51.8,,,2,12,17,unknown,unknown,flat,,17500000
Москва,Теплый Стан,Генерала Тюленева,60.7,,,3,6,12,unknown,unknown,flat,,21700000
Москва,Тимирязевский,Окружная,21.6,,,0,12,14,unknown,unknown,flat,,11400000
Москва,Тимирязевский,Окружная,20.9,,,0,5,19,unknown,unknown,flat,,12600000
Москва,Тимирязевский,Окружная,23.3,,,0,6,21,unknown,unknown,flat,,12800000
Москва,Тимирязевский,Петровско-Разумовская,39.1,,,1,21,22,unknown,unknown,flat,,19800000
Москва,Тропарево-Никулино,Озёрная,22,,,0,19,21,unknown,unknown,flat,,9799000
Москва,Тропарево-Никулино,Юго-Западная,44.5,,,2,8,9,unknown,unknown,flat,,18540000
Москва,Тропарево-Никулино,Юго-Западная,47,,,2,6,24,unknown,unknown,flat,,39800000
Москва,Филевский парк,Багратионовская,27,,,0,1,8,unknown,unknown,flat,,10500000
Москва,Филевский парк,Фили,74,,,3,11,26,unknown,unknown,flat,,43500000
Москва,Фили-Давыдково,Пионерская,39.6,,,2,9,12,unknown,unknown,flat,,21499000
Москва,Фили-Давыдково,Пионерская,39.6,,,2,9,12,unknown,unknown,flat,,21499000
Москва,Фили-Давыдково,Кунцевская,67.3,,,3,4,15,unknown,unknown,flat,,33000000
Москва,Фили-Давыдково,Кунцевская,64.4,,,2,6,25,unknown,unknown,flat,,60407200
Москва,Фили-Давыдково,Кунцевская,114.2,,,3,8,25,unknown,unknown,flat,,109403600
Москва,Хамовники,Боровицкая,138,,,3,3,8,unknown,unknown,flat,,155000000
Москва,Хамовники,Боровицкая,138,,,3,3,8,unknown,unknown,flat,,155000000
Москва,Хамовники,Киевская,65.3,,,2,3,4,unknown,unknown,flat,,169000000
Москва,Хамовники,Киевская,82.4,,,3,4,4,unknown,unknown,flat,,210805239
Москва,Хамовники,Парк Культуры,109.2,,,3,4,7,unknown,unknown,flat,,220000000
Москва,Хамовники,Парк Культуры,109.2,,,3,4,7,unknown,unknown,flat,,220000000
Москва,Хамовники,Спортивная,101,,,3,8,13,unknown,unknown,flat,,270000000
Москва,Хамовники,Спортивная,101,,,3,8,13,unknown,unknown,flat,,270000000
Москва,Хамовники,Фрунзенская,106.3,,,3,3,15,unknown,unknown,flat,,275000000
Москва,Хамовники,Фрунзенская,106.3,,,3,3,15,unknown,unknown,flat,,275000000
Москва,Хамовники,Парк Культуры,96,,,2,6,8,unknown,unknown,flat,,280000000
Москва,Хамовники,Киевская,103.22,,,3,3,14,unknown,unknown,flat,,289016000
Москва,Хамовники,Парк Культуры,176,,,3,3,8,unknown,unknown,flat,,320000000
Москва,Хамовники,Кропоткинская,129,,,3,5,6,unknown,unknown,flat,,340000000
Москва,Хамовники,Кропоткинская,129,,,3,5,6,unknown,unknown,flat,,340000000
Москва,Хамовники,Кропоткинская,128.9,,,3,5,6,unknown,unknown,flat,,340000000
Москва,Хамовники,Киевская,140.7,,,3,2,9,unknown,unknown,flat,,412978419
Москва,Ховрино,unknown,23,,,0,16,30,unknown,unknown,flat,,10400000
Москва,Ховрино,Грачёвская,23.1,,,0,19,32,unknown,unknown,flat,,10800000
Москва,Ховрино,Грачёвская,25,,,0,3,20,unknown,unknown,flat,,13000000
Москва,Хорошево-Мневники,Народное Ополчение,26.5,,,0,2,21,unknown,unknown,flat,,17500000
Москва,Хорошево-Мневники,Октябрьское поле,32.87,,,1,11,27,unknown,unknown,flat,,17618693
Москва,Хорошево-Мневники,Шелепиха,28.3,,,0,37,41,unknown,unknown,flat,,18000000
Москва,Хорошево-Мневники,Серебряный Бор,24.34,,,0,5,25,unknown,unknown,flat,,21863136
Москва,Хорошево-Мневники,Звенигородская,33,,,0,10,45,unknown,unknown,flat,,22000000
Москва,Хорошево-Мневники,Терехово,39,,,1,6,13,unknown,unknown,flat,,24800000
Москва,Хорошево-Мневники,Терехово,38,,,1,19,22,unknown,unknown,flat,,25500000
Москва,Хорошево-Мневники,Терехово,42.3,,,1,11,22,unknown,unknown,flat,,28800000
Москва,Хорошево-Мневники,Шелепиха,44,,,1,34,41,unknown,unknown,flat,,33300000
Москва,Хорошево-Мневники,Бульвар Генерала Карбышева,63.9,,,3,4,28,unknown,unknown,flat,,34761600
Москва,Хорошево-Мневники,Шелепиха,52,,,1,5,19,unknown,unknown,flat,,35990000
Москва,Хорошево-Мневники,Хорошёво,60.22,,,2,13,46,unknown,unknown,flat,,36324945
Москва,Хорошево-Мневники,Терехово,45,,,2,13,23,unknown,unknown,flat,,42000000
Москва,Хорошево-Мневники,Хорошёво,85.51,,,2,8,55,unknown,unknown,flat,,43762821
Москва,Хорошево-Мневники,Хорошёво,84.09,,,3,3,46,unknown,unknown,flat,,53218459
Москва,Хорошевский,Полежаевская,37.3,,,1,6,17,unknown,unknown,flat,,20700000
Москва,Хорошевский,ЦСКА,47,,,2,3,36,unknown,unknown,flat,,45000000
Москва,Хорошевский,ЦСКА,94,,,3,14,26,unknown,unknown,flat,,46000000
Москва,Хорошевский,Аэропорт,65.6,,,2,9,41,unknown,unknown,flat,,56636904
Москва,Хорошевский,Аэропорт,72.1,,,2,29,41,unknown,unknown,flat,,61247174
Москва,Хорошевский,Аэропорт,87.9,,,3,8,41,unknown,unknown,flat,,71111151
Москва,Хорошевский,Аэропорт,87.9,,,3,8,41,unknown,unknown,flat,,71111151
Москва,Хорошевский,Аэропорт,72.2,,,2,29,44,unknown,unknown,flat,,71990000
Москва,Хорошевский,Аэропорт,116.2,,,3,5,57,unknown,unknown,flat,,76990000
Москва,Хорошевский,Аэропорт,82.3,,,2,10,41,unknown,unknown,flat,,80000000
Москва,Хорошевский,ЦСКА,82.8,,,3,6,36,unknown,unknown,flat,,82000000
Москва,Хорошевский,ЦСКА,83.5,,,3,11,36,unknown,unknown,flat,,83500000
Москва,Хорошевский,Аэропорт,71.2,,,2,6,41,unknown,unknown,flat,,85000000
Москва,Хорошевский,Аэропорт,89,,,3,12,31,unknown,unknown,flat,,91500000
Москва,Хорошевский,Аэропорт,89,,,3,12,31,unknown,unknown,flat,,91500000
Москва,Хорошевский,Петровский Парк,96,,,3,25,36,unknown,unknown,flat,,108000000
Москва,Хорошевский,Петровский Парк,96,,,3,25,36,unknown,unknown,flat,,108000000
Москва,Хорошевский,Аэропорт,112,,,3,10,37,unknown,unknown,flat,,115000000
Москва,Хорошевский,ЦСКА,113,,,3,32,36,unknown,unknown,flat,,132000000
Москва,Хорошевский,ЦСКА,113,,,3,32,36,unknown,unknown,flat,,132000000
Москва,Хорошевский,ЦСКА,113,,,3,32,36,unknown,unknown,flat,,132000000
Москва,Царицыно,Кавказский бульвар,33.1,,,1,5,9,unknown,unknown,flat,,11300000
Москва,Царицыно,Кавказский бульвар,32,,,1,4,32,unknown,unknown,flat,,12250000
Москва,Царицыно,Царицыно,48.2,,,2,1,12,unknown,unknown,flat,,12900000
Москва,Черемушки,Зюзино,35.3,,,1,1,12,unknown,unknown,flat,,14000000
Москва,Чертаново Центральное,Пражская,21,,,0,3,23,unknown,unknown,flat,,11590000
Москва,Чертаново Центральное,Пражская,22.2,,,0,6,23,unknown,unknown,flat,,13500000
Москва,Чертаново Южное,Красный Строитель,19.9,,,0,17,33,unknown,unknown,flat,,11500000
Москва,Щукино,Панфиловская,56,,,3,9,14,unknown,unknown,flat,,33990000
Москва,Щукино,Щукинская,85,,,2,11,33,unknown,unknown,flat,,40000000
Москва,Южное Бутово,Улица Скобелевская,38.7,,,1,8,22,unknown,unknown,flat,,12900000
Москва,Южное Медведково,Бабушкинская,46.3,,,2,5,12,unknown,unknown,flat,,16800000
Москва,Южное Тушино,Тушинская,28.1,,,0,2,29,unknown,unknown,flat,,17280000
Москва,Южнопортовый,Дубровка,25.7,,,0,16,30,unknown,unknown,flat,,15200000
